dt,atm_id,region,total_withdrawn_amount_kwd,total_withdraw_txn_count,total_deposited_amount_kwd,total_deposit_txn_count,reported_dt,dup_flag
2024-01-19,ATM_0128,Hawalli,879.49,29,15.07,3,2024-01-19,false
2024-01-19,ATM_0130,Kuwait City,978.27,33,6.98,1,2024-01-19,false
2024-01-19,ATM_0131,Ahmadi,693.6,23,14.05,2,2024-01-19,false
2024-01-19,ATM_0132,Hawalli,702.66,22,25.67,4,2024-01-19,false
2024-01-19,ATM_0133,Mubarak Al-Kabeer,995.98,39,13.78,2,2024-01-19,false
2024-01-19,ATM_0134,Kuwait City,511.27,17,0.0,0,2024-01-19,false
2024-01-19,ATM_0138,Jahra,819.73,28,15.74,2,2024-01-19,false
2024-01-19,ATM_0139,Mubarak Al-Kabeer,757.5,25,6.79,1,2024-01-19,false
2024-01-19,ATM_0140,Hawalli,1476.11,44,15.19,3,2024-01-19,false
2024-01-19,ATM_0142,Farwaniya,966.4,33,12.19,1,2024-01-19,false
2024-01-19,ATM_0143,Kuwait City,1599.95,40,12.98,2,2024-01-19,false
2024-01-19,ATM_0145,Farwaniya,1002.21,41,16.4,2,2024-01-19,false
2024-01-19,ATM_0146,Mubarak Al-Kabeer,1354.01,46,10.0,2,2024-01-19,false
2024-01-19,ATM_0150,Kuwait City,1303.61,43,24.96,4,2024-01-19,false
2024-01-19,ATM_0152,Kuwait City,595.69,23,8.88,1,2024-01-19,false
2024-01-19,ATM_0153,Hawalli,741.39,31,5.0,1,2024-01-19,false
2024-01-19,ATM_0154,Kuwait City,857.08,27,21.74,4,2024-01-19,false
2024-01-19,ATM_0155,Ahmadi,940.15,34,5.0,1,2024-01-19,false
2024-01-19,ATM_0157,Jahra,1115.89,45,25.96,4,2024-01-19,false
2024-01-19,ATM_0158,Jahra,852.78,26,19.6,3,2024-01-19,false
2024-01-19,ATM_0160,Kuwait City,1145.57,39,16.55,3,2024-01-19,false
2024-01-19,ATM_0161,Kuwait City,788.85,35,17.32,3,2024-01-19,false
2024-01-19,ATM_0163,Farwaniya,938.74,31,6.32,1,2024-01-19,false
2024-01-19,ATM_0164,Kuwait City,820.05,28,22.01,3,2024-01-19,false
2024-01-19,ATM_0165,Kuwait City,572.44,24,15.0,3,2024-01-19,false
2024-01-19,ATM_0166,Jahra,812.5,31,36.28,3,2024-01-19,false
2024-01-19,ATM_0168,Ahmadi,1502.02,41,11.11,2,2024-01-19,false
2024-01-19,ATM_0170,Farwaniya,791.81,18,0.0,0,2024-01-19,false
2024-01-19,ATM_0171,Kuwait City,838.55,30,0.0,0,2024-01-19,false
2024-01-19,ATM_0172,Kuwait City,1311.73,44,30.76,5,2024-01-19,false
2024-01-19,ATM_0173,Mubarak Al-Kabeer,867.38,31,23.25,4,2024-01-19,false
2024-01-19,ATM_0175,Hawalli,493.38,18,0.0,0,2024-01-19,false
2024-01-19,ATM_0176,Mubarak Al-Kabeer,1256.45,43,20.14,3,2024-01-19,false
2024-01-19,ATM_0177,Hawalli,1276.19,39,41.5,5,2024-01-21,false
2024-01-19,ATM_0179,Ahmadi,462.08,12,0.0,0,2024-01-19,false
2024-01-19,ATM_0180,Hawalli,796.66,31,0.0,0,2024-01-19,false
2024-01-19,ATM_0181,Farwaniya,1078.09,39,10.53,1,2024-01-19,false
2024-01-19,ATM_0184,Farwaniya,917.37,30,17.43,3,2024-01-19,false
2024-01-19,ATM_0185,Hawalli,710.3,21,16.36,2,2024-01-19,false
2024-01-19,ATM_0186,Hawalli,993.9,33,23.08,2,2024-01-19,false
2024-01-19,ATM_0187,Mubarak Al-Kabeer,706.55,28,5.39,1,2024-01-19,false
2024-01-19,ATM_0189,Hawalli,722.62,27,5.0,1,2024-01-19,false
2024-01-19,ATM_0190,Jahra,853.47,27,22.6,4,2024-01-19,false
2024-01-19,ATM_0191,Hawalli,1395.89,49,26.23,5,2024-01-19,false
2024-01-19,ATM_0192,Kuwait City,903.68,31,0.0,0,2024-01-19,false
2024-01-19,ATM_0194,Hawalli,647.11,23,15.39,3,2024-01-19,false
2024-01-19,ATM_0196,Farwaniya,750.31,24,10.0,2,2024-01-19,false
2024-01-19,ATM_0197,Kuwait City,1265.63,41,11.71,1,2024-01-19,false
2024-01-19,ATM_0198,Farwaniya,964.95,27,0.0,0,2024-01-19,false
2024-01-19,ATM_0202,Kuwait City,980.69,29,15.08,3,2024-01-19,false
2024-01-19,ATM_0204,Kuwait City,927.96,31,27.47,4,2024-01-19,false
2024-01-19,ATM_0206,Farwaniya,832.03,29,15.07,2,2024-01-19,false
2024-01-19,ATM_0209,Mubarak Al-Kabeer,699.3,17,0.0,0,2024-01-19,false
2024-01-19,ATM_0211,Kuwait City,622.55,27,5.8,1,2024-01-19,false
2024-01-19,ATM_0212,Hawalli,781.13,30,16.58,3,2024-01-19,false
2024-01-19,ATM_0213,Kuwait City,1521.25,57,26.48,4,2024-01-19,false
2024-01-19,ATM_0216,Hawalli,926.16,35,10.16,2,2024-01-19,false
2024-01-19,ATM_0218,Ahmadi,1448.5,46,10.0,2,2024-01-19,false
2024-01-19,ATM_0219,Hawalli,734.46,22,13.25,2,2024-01-19,false
2024-01-19,ATM_0220,Hawalli,818.67,26,7.04,1,2024-01-19,false
2024-01-19,ATM_0222,Hawalli,926.46,42,15.32,3,2024-01-19,false
2024-01-19,ATM_0223,Mubarak Al-Kabeer,844.09,32,10.0,2,2024-01-19,false
2024-01-19,ATM_0224,Farwaniya,751.61,24,33.94,4,2024-01-19,false
2024-01-19,ATM_0225,Farwaniya,1018.32,34,15.19,2,2024-01-19,false
2024-01-19,ATM_0226,Farwaniya,810.68,37,24.25,3,2024-01-19,false
2024-01-19,ATM_0227,Ahmadi,884.44,33,5.0,1,2024-01-19,false
2024-01-19,ATM_0229,Farwaniya,952.63,37,17.54,3,2024-01-20,false
2024-01-19,ATM_0230,Ahmadi,1746.52,57,29.15,5,2024-01-19,false
2024-01-19,ATM_0232,Ahmadi,879.38,31,20.52,2,2024-01-19,false
2024-01-19,ATM_0233,Farwaniya,1020.1,24,5.0,1,2024-01-19,false
2024-01-19,ATM_0234,Kuwait City,1061.85,36,29.34,4,2024-01-19,false
2024-01-19,ATM_0235,Jahra,1164.33,35,21.92,2,2024-01-19,false
2024-01-19,ATM_0236,Hawalli,581.99,18,7.53,1,2024-01-20,false
2024-01-19,ATM_0239,Kuwait City,992.34,29,10.0,2,2024-01-19,false
2024-01-19,ATM_0240,Kuwait City,1232.86,44,36.27,5,2024-01-21,false
2024-01-19,ATM_0244,Ahmadi,739.15,26,12.31,1,2024-01-19,false
2024-01-19,ATM_0245,Ahmadi,1048.25,25,27.63,3,2024-01-19,false
2024-01-19,ATM_0247,Kuwait City,964.27,31,12.42,2,2024-01-19,false
2024-01-19,ATM_0248,Kuwait City,1025.6,34,22.71,2,2024-01-19,false
2024-01-19,ATM_0249,Ahmadi,1291.33,44,0.0,0,2024-01-19,false
2024-01-19,ATM_0250,Kuwait City,1269.61,49,17.77,3,2024-01-20,false
2024-01-20,ATM_0002,Kuwait City,1523.3,53,20.07,4,2024-01-20,false
2024-01-20,ATM_0004,Ahmadi,1614.5,53,48.59,4,2024-01-20,false
2024-01-20,ATM_0005,Ahmadi,1532.77,51,18.33,3,2024-01-20,false
2024-01-20,ATM_0006,Ahmadi,1163.08,40,11.14,2,2024-01-20,false
2024-01-20,ATM_0007,Farwaniya,831.65,28,0.0,0,2024-01-20,false
2024-01-20,ATM_0010,Kuwait City,1352.76,49,15.0,3,2024-01-20,false
2024-01-20,ATM_0015,Mubarak Al-Kabeer,1066.17,31,31.37,5,2024-01-20,false
2024-01-20,ATM_0016,Kuwait City,742.38,31,5.0,1,2024-01-20,false
2024-01-20,ATM_0019,Jahra,1632.72,50,35.98,5,2024-01-20,false
2024-01-20,ATM_0021,Hawalli,1514.86,59,35.2,4,2024-01-20,false
2024-01-20,ATM_0022,Ahmadi,2105.21,54,25.16,4,2024-01-20,false
2024-01-20,ATM_0023,Kuwait City,1081.5,43,30.14,4,2024-01-20,false
2024-01-20,ATM_0024,Kuwait City,1226.19,37,29.6,4,2024-01-20,false
2024-01-20,ATM_0027,Hawalli,1797.07,69,53.57,6,2024-01-20,false
2024-01-20,ATM_0028,Jahra,1441.02,52,27.46,4,2024-01-20,false
2024-01-20,ATM_0029,Hawalli,1017.88,30,22.21,2,2024-01-20,false
2024-01-20,ATM_0031,Farwaniya,1678.28,58,23.82,4,2024-01-20,false
2024-01-20,ATM_0032,Mubarak Al-Kabeer,1137.58,35,0.0,0,2024-01-20,false
2024-01-20,ATM_0033,Kuwait City,845.1,27,15.62,2,2024-01-20,false
2024-01-20,ATM_0034,Jahra,811.72,31,13.17,2,2024-01-20,false
2024-01-20,ATM_0037,Ahmadi,1448.82,40,20.01,3,2024-01-20,false
2024-01-20,ATM_0038,Kuwait City,1471.38,44,15.66,2,2024-01-20,false
2024-01-20,ATM_0039,Farwaniya,1057.23,30,12.88,2,2024-01-20,false
2024-01-20,ATM_0040,Hawalli,1236.76,37,19.42,3,2024-01-20,false
2024-01-20,ATM_0042,Kuwait City,1637.74,59,38.73,6,2024-01-20,false
2024-01-20,ATM_0043,Kuwait City,1682.35,64,25.8,4,2024-01-20,false
2024-01-20,ATM_0044,Mubarak Al-Kabeer,1128.22,44,19.53,3,2024-01-20,false
2024-01-20,ATM_0046,Ahmadi,1157.3,42,21.97,4,2024-01-20,false
2024-01-20,ATM_0049,Farwaniya,1171.62,38,47.71,5,2024-01-20,false
2024-01-20,ATM_0050,Kuwait City,1144.26,42,14.23,2,2024-01-20,false
2024-01-20,ATM_0051,Kuwait City,814.33,31,9.24,1,2024-01-20,false
2024-01-20,ATM_0052,Kuwait City,1094.02,33,5.07,1,2024-01-20,false
2024-01-20,ATM_0054,Farwaniya,1153.25,38,13.93,2,2024-01-20,false
2024-01-20,ATM_0056,Jahra,697.46,26,10.0,2,2024-01-20,false
2024-01-20,ATM_0058,Jahra,1683.55,49,26.44,4,2024-01-20,false
2024-01-20,ATM_0060,Hawalli,1159.7,45,17.14,2,2024-01-20,false
2024-01-20,ATM_0061,Mubarak Al-Kabeer,882.38,26,21.94,3,2024-01-20,false
2024-01-20,ATM_0063,Ahmadi,1132.45,48,16.95,3,2024-01-20,false
2024-01-20,ATM_0064,Hawalli,1053.61,33,10.86,2,2024-01-20,false
2024-01-20,ATM_0066,Kuwait City,1176.23,44,19.29,3,2024-01-20,false
2024-01-20,ATM_0068,Kuwait City,1387.58,51,39.83,6,2024-01-20,false
2024-01-20,ATM_0072,Hawalli,703.97,23,12.78,2,2024-01-20,false
2024-01-20,ATM_0073,Kuwait City,731.48,32,15.31,3,2024-01-20,false
2024-01-20,ATM_0074,Ahmadi,991.39,38,10.0,2,2024-01-20,false
2024-01-20,ATM_0076,Mubarak Al-Kabeer,876.94,30,25.0,5,2024-01-20,false
2024-01-20,ATM_0077,Kuwait City,1174.99,39,32.19,4,2024-01-20,false
2024-01-20,ATM_0078,Jahra,1273.31,40,31.04,4,2024-01-20,false
2024-01-20,ATM_0080,Jahra,1586.62,59,29.02,3,2024-01-20,false
2024-01-20,ATM_0082,Ahmadi,1207.09,39,37.7,3,2024-01-20,false
2024-01-20,ATM_0083,Ahmadi,1019.61,39,5.0,1,2024-01-20,false
2024-01-20,ATM_0085,Ahmadi,609.04,21,5.0,1,2024-01-20,false
2024-01-20,ATM_0086,Kuwait City,763.1,23,13.77,2,2024-01-20,false
2024-01-20,ATM_0088,Hawalli,673.95,26,14.05,2,2024-01-20,false
2024-01-20,ATM_0089,Hawalli,966.59,28,0.0,0,2024-01-20,false
2024-01-20,ATM_0090,Farwaniya,722.34,30,10.0,2,2024-01-20,false
2024-01-20,ATM_0091,Kuwait City,881.51,33,13.01,2,2024-01-20,false
2024-01-20,ATM_0092,Ahmadi,1034.18,28,5.0,1,2024-01-20,false
2024-01-20,ATM_0093,Kuwait City,1414.2,42,49.25,6,2024-01-20,false
2024-01-20,ATM_0094,Ahmadi,1035.7,39,26.21,3,2024-01-20,false
2024-01-20,ATM_0095,Farwaniya,1245.76,46,15.87,3,2024-01-20,false
2024-01-20,ATM_0097,Kuwait City,1797.22,63,19.43,3,2024-01-20,false
2024-01-20,ATM_0099,Kuwait City,1649.06,53,13.52,2,2024-01-20,false
2024-01-20,ATM_0100,Kuwait City,860.3,23,21.43,3,2024-01-20,false
2024-01-20,ATM_0101,Hawalli,1022.72,43,15.0,3,2024-01-20,false
2024-01-20,ATM_0103,Hawalli,749.47,31,8.05,1,2024-01-20,false
2024-01-20,ATM_0104,Farwaniya,1487.47,53,27.39,5,2024-01-20,false
2024-01-20,ATM_0106,Farwaniya,746.09,24,25.12,2,2024-01-20,false
2024-01-20,ATM_0109,Kuwait City,1304.64,43,15.91,3,2024-01-20,false
2024-01-20,ATM_0110,Farwaniya,985.37,44,15.0,3,2024-01-20,false
2024-01-20,ATM_0114,Farwaniya,933.02,26,0.0,0,2024-01-20,false
2024-01-20,ATM_0115,Hawalli,1233.71,49,6.24,1,2024-01-20,false
2024-01-20,ATM_0116,Kuwait City,1254.96,48,19.79,3,2024-01-20,false
2024-01-20,ATM_0117,Kuwait City,1292.79,41,0.0,0,2024-01-20,false
2024-01-20,ATM_0118,Mubarak Al-Kabeer,992.4,31,16.2,3,2024-01-20,false
2024-01-20,ATM_0121,Kuwait City,1905.53,61,34.33,5,2024-01-20,false
2024-01-20,ATM_0123,Kuwait City,1203.1,30,22.2,3,2024-01-20,false
2024-01-20,ATM_0125,Farwaniya,1014.36,39,17.53,3,2024-01-20,false
2024-01-20,ATM_0128,Hawalli,1118.11,35,20.05,2,2024-01-20,false
2024-01-20,ATM_0130,Kuwait City,1532.73,46,20.47,3,2024-01-20,false
2024-01-20,ATM_0131,Ahmadi,1260.3,45,19.98,3,2024-01-20,false
2024-01-20,ATM_0133,Mubarak Al-Kabeer,725.14,29,5.0,1,2024-01-20,false
2024-01-20,ATM_0134,Kuwait City,1101.36,29,27.7,3,2024-01-20,false
2024-01-20,ATM_0138,Jahra,933.17,32,0.0,0,2024-01-20,false
2024-01-20,ATM_0139,Mubarak Al-Kabeer,1311.62,44,10.0,2,2024-01-20,false
2024-01-20,ATM_0140,Hawalli,1458.77,48,17.74,3,2024-01-20,false
2024-01-20,ATM_0142,Farwaniya,1281.96,46,35.1,4,2024-01-20,false
2024-01-20,ATM_0143,Kuwait City,2018.49,61,20.52,4,2024-01-20,false
2024-01-20,ATM_0145,Farwaniya,1043.43,37,15.7,2,2024-01-20,false
2024-01-20,ATM_0146,Mubarak Al-Kabeer,858.37,32,39.66,4,2024-01-20,false
2024-01-20,ATM_0150,Kuwait City,1463.28,46,20.36,4,2024-01-20,false
2024-01-20,ATM_0152,Kuwait City,940.86,33,10.0,2,2024-01-20,false
2024-01-20,ATM_0153,Hawalli,947.47,34,5.77,1,2024-01-20,false
2024-01-20,ATM_0154,Kuwait City,1050.98,32,14.16,2,2024-01-20,false
2024-01-20,ATM_0155,Ahmadi,1178.34,41,0.0,0,2024-01-20,false
2024-01-20,ATM_0156,Mubarak Al-Kabeer,995.74,32,0.0,0,2024-01-20,false
2024-01-20,ATM_0157,Jahra,1064.41,43,21.1,2,2024-01-20,false
2024-01-20,ATM_0158,Jahra,811.78,26,19.28,2,2024-01-20,false
2024-01-20,ATM_0160,Kuwait City,1240.32,40,28.08,4,2024-01-20,false
2024-01-20,ATM_0161,Kuwait City,913.75,39,12.59,2,2024-01-20,false
2024-01-20,ATM_0163,Farwaniya,1682.22,55,26.18,3,2024-01-20,false
2024-01-20,ATM_0164,Kuwait City,1732.97,50,20.13,4,2024-01-20,false
2024-01-20,ATM_0165,Kuwait City,768.76,32,9.1,1,2024-01-20,false
2024-01-20,ATM_0166,Jahra,1397.5,52,14.03,2,2024-01-20,false
2024-01-20,ATM_0168,Ahmadi,1060.14,39,26.81,3,2024-01-20,false
2024-01-20,ATM_0170,Farwaniya,715.03,22,13.28,1,2024-01-20,false
2024-01-20,ATM_0171,Kuwait City,837.18,29,8.6,1,2024-01-20,false
2024-01-20,ATM_0172,Kuwait City,1340.07,42,11.49,2,2024-01-20,false
2024-01-20,ATM_0173,Mubarak Al-Kabeer,1296.01,43,24.67,4,2024-01-20,false
2024-01-20,ATM_0175,Hawalli,1330.94,45,14.38,2,2024-01-20,false
2024-01-20,ATM_0176,Mubarak Al-Kabeer,1298.39,43,16.36,3,2024-01-20,false
2024-01-20,ATM_0177,Hawalli,1607.07,52,23.29,4,2024-01-20,false
2024-01-20,ATM_0179,Ahmadi,736.37,28,31.57,4,2024-01-20,false
2024-01-20,ATM_0180,Hawalli,1152.61,43,18.29,3,2024-01-20,false
2024-01-20,ATM_0181,Farwaniya,1563.53,57,10.0,2,2024-01-20,false
2024-01-20,ATM_0185,Hawalli,893.56,26,10.11,1,2024-01-20,false
2024-01-20,ATM_0186,Hawalli,807.7,31,29.7,4,2024-01-20,false
2024-01-20,ATM_0187,Mubarak Al-Kabeer,981.13,37,5.0,1,2024-01-20,false
2024-01-20,ATM_0189,Hawalli,1090.76,36,14.76,2,2024-01-20,false
2024-01-20,ATM_0190,Jahra,1248.02,42,41.61,5,2024-01-20,false
2024-01-20,ATM_0191,Hawalli,1065.36,45,24.59,4,2024-01-20,false
2024-01-20,ATM_0192,Kuwait City,993.38,32,11.46,2,2024-01-21,false
2024-01-20,ATM_0194,Hawalli,783.98,30,13.24,2,2024-01-20,false
2024-01-20,ATM_0197,Kuwait City,1914.68,66,28.96,4,2024-01-20,false
2024-01-20,ATM_0198,Farwaniya,1021.08,38,10.04,2,2024-01-21,false
2024-01-20,ATM_0202,Kuwait City,1627.18,45,13.22,2,2024-01-20,false
2024-01-20,ATM_0204,Kuwait City,946.43,31,5.0,1,2024-01-20,false
2024-01-20,ATM_0206,Farwaniya,1104.91,38,28.22,3,2024-01-20,false
2024-01-20,ATM_0209,Mubarak Al-Kabeer,724.84,23,16.87,2,2024-01-20,false
2024-01-20,ATM_0211,Kuwait City,996.37,38,10.27,2,2024-01-21,false
2024-01-20,ATM_0212,Hawalli,858.8,34,7.92,1,2024-01-20,false
2024-01-20,ATM_0213,Kuwait City,1317.04,46,12.26,2,2024-01-20,false
2024-01-20,ATM_0216,Hawalli,1274.32,49,16.26,3,2024-01-21,false
2024-01-20,ATM_0218,Ahmadi,1539.83,56,34.21,4,2024-01-20,false
2024-01-20,ATM_0219,Hawalli,1042.06,26,27.56,2,2024-01-22,false
2024-01-20,ATM_0220,Hawalli,961.65,33,22.4,3,2024-01-20,false
2024-01-20,ATM_0222,Hawalli,1646.79,61,28.69,5,2024-01-20,false
2024-01-20,ATM_0223,Mubarak Al-Kabeer,1259.28,55,27.47,5,2024-01-20,false
2024-01-20,ATM_0224,Farwaniya,861.21,27,0.0,0,2024-01-20,false
2024-01-20,ATM_0225,Farwaniya,1006.52,40,12.83,2,2024-01-20,false
2024-01-20,ATM_0226,Farwaniya,599.2,30,10.0,2,2024-01-20,false
2024-01-20,ATM_0227,Ahmadi,1318.48,47,26.01,5,2024-01-20,false
2024-01-20,ATM_0232,Ahmadi,1018.05,38,8.78,1,2024-01-20,false
2024-01-20,ATM_0233,Farwaniya,1286.3,40,39.13,4,2024-01-20,false
2024-01-20,ATM_0234,Kuwait City,1495.86,58,27.84,5,2024-01-20,false
2024-01-20,ATM_0235,Jahra,940.94,28,16.77,2,2024-01-20,false
2024-01-20,ATM_0239,Kuwait City,945.16,34,20.82,3,2024-01-20,false
2024-01-20,ATM_0240,Kuwait City,921.3,35,15.84,3,2024-01-20,false
2024-01-20,ATM_0243,Kuwait City,1569.66,45,17.55,3,2024-01-20,false
2024-01-20,ATM_0244,Ahmadi,1094.87,41,11.98,2,2024-01-20,false
2024-01-20,ATM_0245,Ahmadi,985.2,32,0.0,0,2024-01-20,false
2024-01-20,ATM_0247,Kuwait City,836.99,30,10.0,2,2024-01-20,false
2024-01-20,ATM_0248,Kuwait City,1292.6,45,21.31,4,2024-01-20,false
2024-01-20,ATM_0249,Ahmadi,1567.91,48,34.92,6,2024-01-20,false
2024-01-20,ATM_0250,Kuwait City,1475.57,49,45.34,5,2024-01-20,false
2024-01-21,ATM_0002,Kuwait City,925.04,39,12.49,2,2024-01-21,false
2024-01-21,ATM_0004,Ahmadi,1109.87,40,5.0,1,2024-01-21,false
2024-01-21,ATM_0005,Ahmadi,1752.01,61,46.36,6,2024-01-21,false
2024-01-21,ATM_0006,Ahmadi,1411.64,45,13.99,2,2024-01-21,false
2024-01-21,ATM_0007,Farwaniya,1020.82,39,25.33,3,2024-01-21,false
2024-01-21,ATM_0010,Kuwait City,1441.37,52,20.72,4,2024-01-21,false
2024-01-21,ATM_0015,Mubarak Al-Kabeer,505.82,21,33.3,3,2024-01-21,false
2024-01-21,ATM_0018,Kuwait City,1146.41,34,30.6,3,2024-01-21,false
2024-01-21,ATM_0019,Jahra,1310.41,40,17.89,2,2024-01-21,false
2024-01-21,ATM_0020,Farwaniya,1114.44,46,43.75,4,2024-01-21,false
2024-01-21,ATM_0021,Hawalli,1161.66,34,29.98,5,2024-01-21,false
2024-01-21,ATM_0022,Ahmadi,1475.4,41,23.48,4,2024-01-21,false
2024-01-21,ATM_0023,Kuwait City,1179.21,43,27.62,4,2024-01-21,false
2024-01-21,ATM_0024,Kuwait City,819.82,26,18.14,3,2024-01-21,false
2024-01-21,ATM_0027,Hawalli,1658.86,58,31.03,5,2024-01-21,false
2024-01-21,ATM_0028,Jahra,1474.63,57,15.33,3,2024-01-21,false
2024-01-21,ATM_0029,Hawalli,1329.52,36,10.0,2,2024-01-21,false
2024-01-21,ATM_0031,Farwaniya,1207.5,42,10.88,2,2024-01-21,false
2024-01-21,ATM_0032,Mubarak Al-Kabeer,796.53,25,11.81,2,2024-01-21,false
2024-01-21,ATM_0033,Kuwait City,931.03,32,5.0,1,2024-01-21,false
2024-01-21,ATM_0034,Jahra,969.67,32,25.17,3,2024-01-21,false
2024-01-21,ATM_0037,Ahmadi,1325.23,38,19.33,2,2024-01-21,false
2024-01-21,ATM_0038,Kuwait City,1372.5,41,37.53,5,2024-01-21,false
2024-01-21,ATM_0039,Farwaniya,1208.65,38,29.06,3,2024-01-21,false
2024-01-21,ATM_0040,Hawalli,895.09,26,21.2,1,2024-01-21,false
2024-01-21,ATM_0042,Kuwait City,1195.8,46,23.29,3,2024-01-21,false
2024-01-21,ATM_0043,Kuwait City,1147.43,42,20.06,3,2024-01-22,false
2024-01-21,ATM_0044,Mubarak Al-Kabeer,1067.69,47,31.77,5,2024-01-21,false
2024-01-21,ATM_0046,Ahmadi,1447.95,44,10.81,2,2024-01-21,false
2024-01-21,ATM_0049,Farwaniya,975.16,33,12.68,2,2024-01-21,false
2024-01-21,ATM_0050,Kuwait City,1263.63,47,27.49,5,2024-01-21,false
2024-01-21,ATM_0051,Kuwait City,777.28,34,11.24,2,2024-01-21,false
2024-01-21,ATM_0052,Kuwait City,864.6,27,30.66,4,2024-01-21,false
2024-01-21,ATM_0054,Farwaniya,764.58,28,5.0,1,2024-01-21,false
2024-01-21,ATM_0056,Jahra,971.01,32,5.0,1,2024-01-21,false
2024-01-21,ATM_0058,Jahra,1597.94,53,32.28,5,2024-01-21,false
2024-01-21,ATM_0060,Hawalli,1261.2,46,5.0,1,2024-01-21,false
2024-01-21,ATM_0063,Ahmadi,1101.01,43,31.06,5,2024-01-21,false
2024-01-21,ATM_0064,Hawalli,1360.35,44,10.0,2,2024-01-21,false
2024-01-21,ATM_0068,Kuwait City,693.84,26,21.35,3,2024-01-21,false
2024-01-21,ATM_0069,Farwaniya,1291.72,50,33.4,5,2024-01-21,false
2024-01-21,ATM_0072,Hawalli,763.37,22,0.0,0,2024-01-21,false
2024-01-21,ATM_0073,Kuwait City,945.59,33,10.61,1,2024-01-21,false
2024-01-21,ATM_0074,Ahmadi,1072.64,40,26.31,3,2024-01-21,false
2024-01-21,ATM_0076,Mubarak Al-Kabeer,1206.89,42,23.64,3,2024-01-21,false
2024-01-21,ATM_0077,Kuwait City,1512.03,52,17.19,2,2024-01-21,false
2024-01-21,ATM_0080,Jahra,1514.6,50,26.34,4,2024-01-21,false
2024-01-21,ATM_0082,Ahmadi,858.95,32,0.0,0,2024-01-21,false
2024-01-21,ATM_0083,Ahmadi,808.66,26,5.0,1,2024-01-21,false
2024-01-21,ATM_0085,Ahmadi,1233.85,40,19.6,3,2024-01-21,false
2024-01-21,ATM_0086,Kuwait City,1094.5,33,24.42,3,2024-01-21,false
2024-01-21,ATM_0088,Hawalli,832.42,35,15.34,3,2024-01-21,false
2024-01-21,ATM_0089,Hawalli,756.34,24,10.97,2,2024-01-21,false
2024-01-21,ATM_0090,Farwaniya,751.24,32,21.72,3,2024-01-21,false
2024-01-21,ATM_0091,Kuwait City,1207.79,40,25.44,4,2024-01-21,false
2024-01-21,ATM_0092,Ahmadi,876.25,22,5.0,1,2024-01-21,false
2024-01-21,ATM_0093,Kuwait City,1046.58,45,13.33,2,2024-01-21,false
2024-01-21,ATM_0094,Ahmadi,1143.08,38,23.34,2,2024-01-21,false
2024-01-21,ATM_0095,Farwaniya,815.81,32,13.99,2,2024-01-21,false
2024-01-21,ATM_0097,Kuwait City,1579.73,55,29.43,4,2024-01-21,false
2024-01-21,ATM_0099,Kuwait City,1395.07,50,27.47,3,2024-01-21,false
2024-01-21,ATM_0100,Kuwait City,934.99,28,5.0,1,2024-01-21,false
2024-01-21,ATM_0102,Ahmadi,1316.44,40,27.54,4,2024-01-21,false
2024-01-21,ATM_0103,Hawalli,721.5,26,5.08,1,2024-01-21,false
2024-01-21,ATM_0104,Farwaniya,1598.59,58,25.9,5,2024-01-21,false
2024-01-21,ATM_0106,Farwaniya,923.7,39,5.0,1,2024-01-21,false
2024-01-21,ATM_0108,Mubarak Al-Kabeer,1583.56,43,23.04,4,2024-01-21,false
2024-01-21,ATM_0109,Kuwait City,1682.73,52,31.81,6,2024-01-21,false
2024-01-21,ATM_0110,Farwaniya,875.38,33,20.2,4,2024-01-21,false
2024-01-21,ATM_0114,Farwaniya,747.44,29,5.43,1,2024-01-21,false
2024-01-21,ATM_0115,Hawalli,1099.78,37,23.9,2,2024-01-21,false
2024-01-21,ATM_0116,Kuwait City,844.36,29,0.0,0,2024-01-21,false
2024-01-21,ATM_0117,Kuwait City,1295.11,47,27.58,4,2024-01-21,false
2024-01-21,ATM_0118,Mubarak Al-Kabeer,1041.31,34,9.86,1,2024-01-21,false
2024-01-21,ATM_0121,Kuwait City,1464.24,54,10.48,1,2024-01-21,false
2024-01-21,ATM_0122,Ahmadi,926.17,34,26.26,4,2024-01-21,false
2024-01-21,ATM_0123,Kuwait City,735.39,27,26.75,3,2024-01-21,false
2024-01-21,ATM_0125,Farwaniya,1345.86,55,17.12,3,2024-01-21,false
2024-01-21,ATM_0128,Hawalli,1015.34,41,24.94,2,2024-01-21,false
2024-01-21,ATM_0130,Kuwait City,1046.48,31,16.36,2,2024-01-21,false
2024-01-21,ATM_0131,Ahmadi,1128.22,38,12.89,2,2024-01-21,false
2024-01-21,ATM_0132,Hawalli,886.69,26,15.24,3,2024-01-21,false
2024-01-21,ATM_0133,Mubarak Al-Kabeer,1035.56,36,27.22,5,2024-01-21,false
2024-01-21,ATM_0134,Kuwait City,857.06,25,9.53,1,2024-01-22,false
2024-01-21,ATM_0138,Jahra,907.82,37,0.0,0,2024-01-21,false
2024-01-21,ATM_0139,Mubarak Al-Kabeer,922.05,33,5.0,1,2024-01-21,false
2024-01-21,ATM_0140,Hawalli,1404.21,48,20.14,3,2024-01-21,false
2024-01-21,ATM_0142,Farwaniya,1376.84,48,17.97,3,2024-01-21,false
2024-01-21,ATM_0143,Kuwait City,1916.53,51,42.21,4,2024-01-21,false
