dt,atm_id,region,starting_cash_kwd,withdrawn_kwd,deposited_kwd,replenished_kwd,ending_cash_kwd,cashout_flag,notes
2023-06-08,ATM_0244,Ahmadi,6515.66,640.1,0.0,0.0,5861.07,0,
2023-06-08,ATM_0245,Ahmadi,4897.17,763.75,10.0,0.0,4137.74,0,
2023-06-08,ATM_0247,Kuwait City,4580.98,590.73,5.0,0.0,4003.5,0,
2023-06-08,ATM_0248,Kuwait City,4857.55,628.41,8.04,610.0,4791.08,0,replenish
2023-06-08,ATM_0249,Ahmadi,4684.55,1055.01,0.0,2000.0,5692.65,0,replenish
2023-06-09,ATM_0001,Hawalli,4193.74,835.21,24.17,1440.0,4836.9,0,replenish
2023-06-09,ATM_0002,Kuwait City,5611.36,1253.5,15.0,1230.0,5646.51,0,replenish
2023-06-09,ATM_0003,Farwaniya,5787.54,1316.19,22.29,2740.0,7314.07,0,replenish
2023-06-09,ATM_0004,Ahmadi,4772.5,1070.15,27.14,2630.0,6267.94,0,replenish
2023-06-09,ATM_0006,Ahmadi,39597.83,1170.48,15.98,0.0,37916.18,0,
2023-06-09,ATM_0007,Farwaniya,4156.61,1372.4,25.73,2730.0,5514.52,0,replenish
2023-06-09,ATM_0010,Kuwait City,5473.48,1225.32,167.18,2100.0,6428.4,0,replenish; data_gap (estimated)
2023-06-09,ATM_0015,Mubarak Al-Kabeer,3517.84,818.22,5.0,1590.0,4307.09,0,replenish
2023-06-09,ATM_0017,Farwaniya,4756.72,918.46,10.0,0.0,3890.91,0,
2023-06-09,ATM_0019,Jahra,4700.16,931.05,5.0,1820.0,5567.01,0,replenish
2023-06-09,ATM_0020,Farwaniya,2714.96,747.95,5.04,1810.0,3755.39,0,replenish
2023-06-09,ATM_0021,Hawalli,6224.97,1336.51,15.32,0.0,4883.24,0,
2023-06-09,ATM_0023,Kuwait City,5491.44,803.42,23.33,0.0,4773.25,0,
2023-06-09,ATM_0026,Hawalli,6966.82,2303.54,48.1,2460.0,7222.06,0,replenish
2023-06-09,ATM_0028,Jahra,6085.15,900.98,16.15,0.0,5196.75,0,
2023-06-09,ATM_0029,Hawalli,6355.95,1185.35,17.97,0.0,5173.89,0,
2023-06-09,ATM_0030,Farwaniya,4192.03,1238.1,8.39,1940.0,4943.0,0,replenish
2023-06-09,ATM_0031,Farwaniya,5668.82,908.34,21.39,0.0,4734.76,0,
2023-06-09,ATM_0032,Mubarak Al-Kabeer,3491.89,587.88,29.85,1430.0,4424.02,0,replenish
2023-06-09,ATM_0033,Kuwait City,5145.67,1023.27,23.22,1030.0,5147.95,0,replenish
2023-06-09,ATM_0034,Jahra,5890.17,1439.25,18.11,0.0,4439.79,0,
2023-06-09,ATM_0037,Ahmadi,4708.95,1268.04,16.72,1370.0,4835.7,0,replenish
2023-06-09,ATM_0038,Kuwait City,4596.26,1097.34,36.94,2060.0,5630.92,0,replenish
2023-06-09,ATM_0039,Farwaniya,5073.03,736.74,48.5,0.0,4416.46,0,
2023-06-09,ATM_0040,Hawalli,4291.45,776.97,5.0,0.0,3510.29,0,
2023-06-09,ATM_0042,Kuwait City,6529.65,1437.76,32.37,1330.0,6525.99,0,replenish
2023-06-09,ATM_0043,Kuwait City,6981.49,1515.59,27.83,0.0,5460.28,0,
2023-06-09,ATM_0044,Mubarak Al-Kabeer,5829.55,1379.23,25.63,0.0,4429.12,0,
2023-06-09,ATM_0046,Ahmadi,5897.22,1277.49,46.76,0.0,4626.26,0,
2023-06-09,ATM_0049,Farwaniya,4509.23,467.22,0.0,0.0,4002.51,0,
2023-06-09,ATM_0050,Kuwait City,6545.48,1195.84,39.42,0.0,5336.8,0,
2023-06-09,ATM_0051,Kuwait City,4047.84,641.47,5.77,0.0,3399.0,0,
2023-06-09,ATM_0052,Kuwait City,4270.64,612.17,0.0,0.0,3621.15,0,
2023-06-09,ATM_0054,Farwaniya,42127.19,840.95,0.0,0.0,41752.65,0,
2023-06-09,ATM_0056,Jahra,3820.68,1031.23,5.0,2080.0,4912.0,0,replenish
2023-06-09,ATM_0058,Jahra,5644.56,1131.86,13.41,2000.0,6622.66,0,replenish
2023-06-09,ATM_0060,Hawalli,5596.67,908.1,5.0,0.0,4663.66,0,
2023-06-09,ATM_0061,Mubarak Al-Kabeer,3752.93,891.4,5.0,1450.0,4263.25,0,replenish
2023-06-09,ATM_0063,Ahmadi,4743.3,894.49,16.58,1590.0,5376.36,0,replenish
2023-06-09,ATM_0064,Hawalli,5548.13,805.59,17.85,670.0,5427.35,0,replenish
2023-06-09,ATM_0068,Kuwait City,4206.6,896.36,5.0,0.0,3310.03,0,
2023-06-09,ATM_0072,Hawalli,3705.28,798.44,5.0,1480.0,4408.31,0,replenish
2023-06-09,ATM_0073,Kuwait City,2742.99,504.65,0.0,1140.0,3399.02,0,replenish
2023-06-09,ATM_0074,Ahmadi,4507.37,695.34,34.62,0.0,3867.59,0,
2023-06-09,ATM_0076,Mubarak Al-Kabeer,3667.9,1001.78,178.82,1740.0,4576.85,0,replenish; data_gap (estimated)
2023-06-09,ATM_0077,Kuwait City,6045.41,952.15,10.0,930.0,6053.25,0,replenish
2023-06-09,ATM_0078,Jahra,3479.11,686.76,20.73,1380.0,4209.25,0,replenish
2023-06-09,ATM_0080,Jahra,4831.86,1150.74,0.0,2150.0,5771.54,0,replenish
2023-06-09,ATM_0082,Ahmadi,3867.17,912.51,0.0,1440.0,4456.29,0,replenish
2023-06-09,ATM_0083,Ahmadi,3493.37,848.52,0.0,1470.0,4055.79,0,replenish
2023-06-09,ATM_0085,Ahmadi,3991.32,403.39,0.0,0.0,3590.91,0,
2023-06-09,ATM_0086,Kuwait City,3220.12,788.05,26.46,1400.0,3840.59,0,replenish
2023-06-09,ATM_0087,Hawalli,4016.9,981.44,34.85,1810.0,4834.93,0,replenish
2023-06-09,ATM_0088,Hawalli,3536.1,874.1,129.54,0.0,2775.87,0,data_gap (estimated)
2023-06-09,ATM_0089,Hawalli,4004.98,963.19,33.91,0.0,3048.02,0,
2023-06-09,ATM_0090,Farwaniya,3017.09,514.14,5.0,940.0,3489.44,0,replenish
2023-06-09,ATM_0091,Kuwait City,4186.5,499.04,0.0,0.0,3716.34,0,
2023-06-09,ATM_0092,Ahmadi,4579.13,739.19,13.04,0.0,3802.47,0,
2023-06-09,ATM_0093,Kuwait City,3319.55,660.33,17.08,1650.0,4321.18,0,replenish
2023-06-09,ATM_0095,Farwaniya,4069.08,664.64,10.0,0.0,3450.34,0,
2023-06-09,ATM_0097,Kuwait City,6958.29,2772.92,72.7,2860.0,7018.89,0,replenish
2023-06-09,ATM_0099,Kuwait City,5434.17,1032.63,5.36,2110.0,6455.18,0,replenish
2023-06-09,ATM_0100,Kuwait City,3594.87,910.25,0.0,1680.0,4390.39,0,replenish
2023-06-09,ATM_0101,Hawalli,5333.42,679.46,25.35,0.0,4741.92,0,
2023-06-09,ATM_0102,Ahmadi,4448.85,846.76,12.31,0.0,3660.85,0,
2023-06-09,ATM_0103,Hawalli,48574.39,460.11,7.97,0.0,48293.94,0,
2023-06-09,ATM_0104,Farwaniya,6265.69,1118.04,20.59,1200.0,6358.71,0,replenish
2023-06-09,ATM_0106,Farwaniya,3539.32,709.65,5.0,0.0,2867.03,0,
2023-06-09,ATM_0108,Mubarak Al-Kabeer,6202.89,952.7,15.18,0.0,5295.22,0,
2023-06-09,ATM_0109,Kuwait City,5326.54,963.6,21.32,0.0,4394.22,0,
2023-06-09,ATM_0110,Farwaniya,4488.73,697.85,5.0,0.0,3851.7,0,
2023-06-09,ATM_0114,Farwaniya,3255.68,1009.03,0.0,1770.0,3978.44,0,replenish
2023-06-09,ATM_0115,Hawalli,4993.23,862.99,11.24,0.0,4167.65,0,
2023-06-09,ATM_0116,Kuwait City,4988.06,1008.61,16.21,0.0,3947.3,0,
2023-06-09,ATM_0117,Kuwait City,6246.54,1219.79,17.55,0.0,4997.87,0,
2023-06-09,ATM_0118,Mubarak Al-Kabeer,3787.81,858.9,0.0,1400.0,4345.09,0,replenish
2023-06-09,ATM_0121,Kuwait City,6300.74,1412.34,29.24,1430.0,6268.49,0,replenish
2023-06-09,ATM_0122,Ahmadi,5271.73,1285.14,103.56,2480.0,6525.42,0,replenish; data_gap (estimated)
2023-06-09,ATM_0123,Kuwait City,3904.66,794.44,35.52,820.0,4014.78,0,replenish
2023-06-09,ATM_0125,Farwaniya,5045.65,604.51,13.72,0.0,4449.75,0,
2023-06-09,ATM_0128,Hawalli,4524.32,855.43,25.23,1990.0,5746.08,0,replenish
2023-06-09,ATM_0130,Kuwait City,5692.92,700.82,42.1,0.0,5094.96,0,
2023-06-09,ATM_0132,Hawalli,4075.19,641.48,27.3,0.0,3465.55,0,
2023-06-09,ATM_0133,Mubarak Al-Kabeer,4112.25,673.84,10.0,0.0,3440.46,0,
2023-06-09,ATM_0134,Kuwait City,2844.1,565.76,13.85,0.0,2287.32,0,
2023-06-09,ATM_0138,Jahra,3784.82,691.67,15.93,770.0,3889.71,0,replenish
2023-06-09,ATM_0139,Mubarak Al-Kabeer,5214.17,594.9,0.0,0.0,4580.87,0,
2023-06-09,ATM_0140,Hawalli,4247.13,975.6,5.0,1780.0,5015.54,0,replenish
2023-06-09,ATM_0142,Farwaniya,5136.93,1001.23,18.88,0.0,4167.17,0,
2023-06-09,ATM_0143,Kuwait City,6905.14,1200.55,0.0,0.0,5706.49,0,
2023-06-09,ATM_0145,Farwaniya,4759.17,1250.78,5.0,2070.0,5526.44,0,replenish
2023-06-09,ATM_0148,Kuwait City,6186.96,1652.45,23.15,2800.0,7247.5,0,replenish
2023-06-09,ATM_0150,Kuwait City,5542.37,641.8,10.54,0.0,4853.13,0,
2023-06-09,ATM_0152,Kuwait City,4164.77,684.22,5.22,1070.0,4549.27,0,replenish
2023-06-09,ATM_0153,Hawalli,3551.43,576.02,11.96,0.0,3008.47,0,
2023-06-09,ATM_0154,Kuwait City,3742.33,745.43,10.0,1170.0,4189.11,0,replenish
2023-06-09,ATM_0155,Ahmadi,3263.58,646.91,5.0,1580.0,4173.1,0,replenish
2023-06-09,ATM_0156,Mubarak Al-Kabeer,18548.66,853.72,24.55,0.0,17469.07,0,
2023-06-09,ATM_0157,Jahra,5237.32,735.87,26.4,0.0,4566.72,0,
2023-06-09,ATM_0158,Jahra,3731.1,1187.67,26.35,1870.0,4428.52,0,replenish
2023-06-09,ATM_0161,Kuwait City,5019.79,623.51,10.0,0.0,4393.25,0,
2023-06-09,ATM_0163,Farwaniya,5459.4,1282.61,29.58,1220.0,5364.16,0,replenish
2023-06-09,ATM_0164,Kuwait City,4827.6,1158.92,6.87,2760.0,6357.79,0,replenish
2023-06-09,ATM_0165,Kuwait City,3990.64,852.74,5.0,860.0,3987.8,0,replenish
2023-06-09,ATM_0166,Jahra,4952.69,1334.39,15.0,2010.0,5715.67,0,replenish
2023-06-09,ATM_0167,Ahmadi,5022.28,919.07,34.09,900.0,4991.89,0,replenish
2023-06-09,ATM_0168,Ahmadi,5120.01,1322.67,18.73,2130.0,5988.79,0,replenish
2023-06-09,ATM_0170,Farwaniya,3625.29,808.3,12.38,890.0,3760.2,0,replenish
2023-06-09,ATM_0171,Kuwait City,3950.04,996.59,11.12,2000.0,4948.55,0,replenish
2023-06-09,ATM_0172,Kuwait City,6585.94,1144.48,22.53,0.0,5532.46,0,
2023-06-09,ATM_0173,Mubarak Al-Kabeer,4525.52,943.66,10.86,0.0,3633.59,0,
2023-06-09,ATM_0179,Ahmadi,4455.42,1199.82,24.02,1220.0,4527.97,0,replenish
2023-06-09,ATM_0181,Farwaniya,6122.92,1475.87,12.92,1480.0,6087.95,0,replenish
2023-06-09,ATM_0184,Farwaniya,4097.44,845.43,27.55,1510.0,4774.72,0,replenish
2023-06-09,ATM_0185,Hawalli,2938.42,712.5,10.5,1360.0,3561.44,0,replenish
2023-06-09,ATM_0186,Hawalli,3514.03,1008.18,0.0,1600.0,4067.73,0,replenish
2023-06-09,ATM_0187,Mubarak Al-Kabeer,3887.9,769.32,11.44,0.0,3136.95,0,
2023-06-09,ATM_0189,Hawalli,3408.26,730.58,19.31,2170.0,4936.68,0,replenish
2023-06-09,ATM_0190,Jahra,4327.89,838.41,13.92,2190.0,5622.37,0,replenish
2023-06-09,ATM_0191,Hawalli,4482.24,1183.38,10.0,2310.0,5625.41,0,replenish
2023-06-09,ATM_0192,Kuwait City,3924.01,802.8,20.56,0.0,3184.32,0,
2023-06-09,ATM_0194,Hawalli,3166.28,513.5,0.0,1800.0,4464.0,0,replenish
2023-06-09,ATM_0195,Hawalli,4441.43,1056.05,24.36,2200.0,5636.17,0,replenish
2023-06-09,ATM_0196,Farwaniya,5015.87,1279.18,6.83,0.0,3737.92,0,
2023-06-09,ATM_0197,Kuwait City,6113.83,1293.24,27.7,1370.0,6241.89,0,replenish
2023-06-09,ATM_0198,Farwaniya,4552.82,735.0,23.34,0.0,3892.88,0,
2023-06-09,ATM_0204,Kuwait City,3661.15,974.15,16.84,1640.0,4281.05,0,replenish
2023-06-09,ATM_0206,Farwaniya,5089.44,779.71,21.64,0.0,4372.24,0,
2023-06-09,ATM_0209,Mubarak Al-Kabeer,3157.98,345.24,0.0,250.0,3067.72,0,replenish
2023-06-09,ATM_0211,Kuwait City,3802.06,808.83,14.33,0.0,3017.22,0,
2023-06-09,ATM_0212,Hawalli,4022.55,889.73,15.21,1690.0,4884.1,0,replenish
2023-06-09,ATM_0213,Kuwait City,6430.83,1045.15,15.0,1070.0,6545.36,0,replenish
2023-06-09,ATM_0216,Hawalli,4035.4,469.65,7.96,0.0,3588.02,0,
2023-06-09,ATM_0218,Ahmadi,5814.62,1181.43,17.64,0.0,4701.62,0,
2023-06-09,ATM_0219,Hawalli,3437.42,783.64,5.5,1750.0,4456.18,0,replenish
2023-06-09,ATM_0220,Hawalli,4364.81,888.93,0.0,0.0,3433.23,0,
2023-06-09,ATM_0222,Hawalli,4337.95,809.35,11.05,2300.0,5833.73,0,replenish
2023-06-09,ATM_0223,Mubarak Al-Kabeer,5161.06,1017.19,23.39,0.0,4157.03,0,
2023-06-09,ATM_0225,Farwaniya,4805.78,947.24,16.66,0.0,3867.05,0,
2023-06-09,ATM_0226,Farwaniya,4327.3,910.42,5.0,900.0,4304.75,0,replenish
2023-06-09,ATM_0229,Farwaniya,4393.95,959.89,10.0,2230.0,5739.45,0,replenish
2023-06-09,ATM_0230,Ahmadi,7550.35,1545.25,23.44,0.0,6099.28,0,
2023-06-09,ATM_0232,Ahmadi,3461.31,668.45,10.0,1240.0,3990.02,0,replenish
2023-06-09,ATM_0234,Kuwait City,4441.71,1168.34,31.55,2320.0,5598.17,0,replenish
2023-06-09,ATM_0235,Jahra,61184.84,796.46,32.12,0.0,59842.78,0,
2023-06-09,ATM_0236,Hawalli,3999.4,697.13,13.59,1630.0,4993.33,0,replenish
2023-06-09,ATM_0239,Kuwait City,3685.81,960.53,26.41,1820.0,4530.32,0,replenish
2023-06-09,ATM_0240,Kuwait City,5410.87,952.24,11.67,0.0,4443.78,0,
2023-06-09,ATM_0243,Kuwait City,5429.16,1378.19,21.74,1910.0,6017.67,0,replenish
2023-06-09,ATM_0244,Ahmadi,5861.07,1134.69,15.0,0.0,4684.91,0,
2023-06-09,ATM_0245,Ahmadi,4137.74,790.97,5.29,1320.0,4713.56,0,replenish
2023-06-09,ATM_0247,Kuwait City,4003.5,840.47,6.89,1380.0,4522.46,0,replenish
2023-06-09,ATM_0248,Kuwait City,4791.08,1128.42,19.41,1240.0,4890.98,0,replenish
2023-06-09,ATM_0249,Ahmadi,5692.65,898.01,11.4,0.0,4779.56,0,
2023-06-10,ATM_0001,Hawalli,4836.9,1315.31,7.15,0.0,3481.45,0,
2023-06-10,ATM_0002,Kuwait City,5646.51,1072.88,9.02,1030.0,5642.16,0,replenish
2023-06-10,ATM_0003,Farwaniya,7314.07,1113.0,13.01,0.0,6292.27,0,
2023-06-10,ATM_0004,Ahmadi,6267.94,848.88,6.5,0.0,5374.29,0,
2023-06-10,ATM_0006,Ahmadi,37916.18,787.59,23.46,0.0,36631.38,0,
2023-06-10,ATM_0007,Farwaniya,5514.52,532.76,13.97,0.0,5013.07,0,
2023-06-10,ATM_0010,Kuwait City,6428.4,978.84,20.0,0.0,5537.85,0,
2023-06-10,ATM_0015,Mubarak Al-Kabeer,4307.09,592.89,0.0,0.0,3727.82,0,
2023-06-10,ATM_0017,Farwaniya,3890.91,960.01,15.91,1940.0,4859.16,0,replenish
2023-06-10,ATM_0019,Jahra,5567.01,1174.74,10.41,0.0,4423.86,0,
2023-06-10,ATM_0020,Farwaniya,3755.39,406.0,10.45,0.0,3380.34,0,
2023-06-10,ATM_0021,Hawalli,4883.24,1468.94,207.34,2700.0,6383.84,0,replenish; data_gap (estimated)
2023-06-10,ATM_0023,Kuwait City,4773.25,1095.75,94.42,1750.0,5459.63,0,replenish; data_gap (estimated)
2023-06-10,ATM_0026,Hawalli,7222.06,948.37,0.0,0.0,6307.47,0,
2023-06-10,ATM_0028,Jahra,5196.75,794.88,13.41,1460.0,5897.24,0,replenish
2023-06-10,ATM_0029,Hawalli,5173.89,1068.5,25.71,2150.0,6262.99,0,replenish
2023-06-10,ATM_0030,Farwaniya,4943.0,673.08,10.0,0.0,4241.22,0,
2023-06-10,ATM_0031,Farwaniya,4734.76,1138.97,5.0,1990.0,5659.78,0,replenish
2023-06-10,ATM_0032,Mubarak Al-Kabeer,4424.02,666.24,5.0,0.0,3816.44,0,
2023-06-10,ATM_0033,Kuwait City,5147.95,1240.26,28.51,1280.0,5143.22,0,replenish
2023-06-10,ATM_0034,Jahra,4439.79,1189.71,22.31,2690.0,5959.1,0,replenish
2023-06-10,ATM_0037,Ahmadi,4835.7,964.75,19.01,0.0,3938.6,0,
2023-06-10,ATM_0038,Kuwait City,5630.92,921.51,18.7,0.0,4679.39,0,
2023-06-10,ATM_0039,Farwaniya,4416.46,974.41,0.0,1690.0,5063.0,0,replenish
2023-06-10,ATM_0040,Hawalli,3510.29,1036.35,15.92,1780.0,4207.1,0,replenish
2023-06-10,ATM_0042,Kuwait City,6525.99,1655.16,17.11,1680.0,6484.63,0,replenish
2023-06-10,ATM_0043,Kuwait City,5460.28,1518.73,14.74,3140.0,7030.47,0,replenish
2023-06-10,ATM_0044,Mubarak Al-Kabeer,4429.12,1298.7,38.44,2450.0,5677.12,0,replenish
2023-06-10,ATM_0046,Ahmadi,4626.26,1460.6,269.37,2600.0,6045.94,0,replenish; data_gap (estimated)
2023-06-10,ATM_0049,Farwaniya,4002.51,896.8,5.0,1950.0,4990.28,0,replenish
2023-06-10,ATM_0050,Kuwait City,5336.8,1492.99,33.61,2700.0,6514.84,0,replenish
2023-06-10,ATM_0051,Kuwait City,3399.0,597.02,5.0,0.0,2806.15,0,
2023-06-10,ATM_0052,Kuwait City,3621.15,418.1,5.47,890.0,4069.5,0,replenish
2023-06-10,ATM_0054,Farwaniya,41752.65,951.25,19.05,0.0,41022.45,0,
2023-06-10,ATM_0056,Jahra,4912.0,845.11,0.0,0.0,4110.34,0,
2023-06-10,ATM_0058,Jahra,6622.66,1077.17,5.0,0.0,5475.47,0,
2023-06-10,ATM_0060,Hawalli,4663.66,867.76,5.0,2330.0,6154.75,0,replenish
2023-06-10,ATM_0061,Mubarak Al-Kabeer,4263.25,652.79,0.0,0.0,3590.64,0,
2023-06-10,ATM_0063,Ahmadi,5376.36,1188.83,33.77,1180.0,5415.68,0,replenish
2023-06-10,ATM_0064,Hawalli,5427.35,1633.38,10.0,1770.0,5547.4,0,replenish
2023-06-10,ATM_0068,Kuwait City,3310.03,623.79,5.0,1440.0,4084.66,0,replenish
2023-06-10,ATM_0072,Hawalli,4408.31,772.35,5.0,0.0,3629.53,0,
2023-06-10,ATM_0073,Kuwait City,3399.02,657.52,9.2,0.0,2747.79,0,
2023-06-10,ATM_0074,Ahmadi,3867.59,727.46,16.35,2150.0,5283.34,0,replenish
2023-06-10,ATM_0076,Mubarak Al-Kabeer,4576.85,902.69,23.72,0.0,3745.89,0,
2023-06-10,ATM_0077,Kuwait City,6053.25,1097.04,26.42,1030.0,5988.9,0,replenish
2023-06-10,ATM_0078,Jahra,4209.25,1005.65,20.69,1030.0,4205.82,0,replenish
2023-06-10,ATM_0080,Jahra,5771.54,998.96,22.09,0.0,4797.47,0,
2023-06-10,ATM_0082,Ahmadi,4456.29,802.49,5.0,0.0,3615.88,0,
2023-06-10,ATM_0083,Ahmadi,4055.79,912.18,10.0,1020.0,4203.19,0,replenish
2023-06-10,ATM_0085,Ahmadi,3590.91,536.75,0.0,0.0,3094.36,0,
2023-06-10,ATM_0086,Kuwait City,3840.59,783.95,31.99,0.0,3124.91,0,
2023-06-10,ATM_0087,Hawalli,4834.93,926.23,17.79,0.0,3949.79,0,
2023-06-10,ATM_0088,Hawalli,2775.87,817.77,0.0,1590.0,3497.75,0,replenish
2023-06-10,ATM_0089,Hawalli,3048.02,772.59,39.21,1780.0,4134.45,0,replenish; data_gap (estimated)
2023-06-10,ATM_0090,Farwaniya,3489.44,810.94,6.59,0.0,2724.08,0,
2023-06-10,ATM_0091,Kuwait City,3716.34,1001.49,0.0,1470.0,4190.74,0,replenish
2023-06-10,ATM_0092,Ahmadi,3802.47,775.61,18.02,1500.0,4586.24,0,replenish
2023-06-10,ATM_0093,Kuwait City,4321.18,654.91,0.0,0.0,3678.95,0,
2023-06-10,ATM_0095,Farwaniya,3450.34,608.94,18.93,1630.0,4471.03,0,replenish
2023-06-10,ATM_0097,Kuwait City,7018.89,1142.33,20.64,0.0,5980.98,0,
2023-06-10,ATM_0099,Kuwait City,6455.18,984.38,39.17,0.0,5521.6,0,
2023-06-10,ATM_0100,Kuwait City,4390.39,788.27,8.27,0.0,3594.84,0,
2023-06-10,ATM_0101,Hawalli,4741.92,889.44,28.81,0.0,3911.94,0,
2023-06-10,ATM_0102,Ahmadi,3660.85,631.74,11.59,1360.0,4460.2,0,replenish
2023-06-10,ATM_0103,Hawalli,48293.94,653.49,0.0,0.0,47763.35,0,
2023-06-10,ATM_0104,Farwaniya,6358.71,1507.51,5.0,1570.0,6433.77,0,replenish
2023-06-10,ATM_0106,Farwaniya,2867.03,632.96,73.75,1270.0,3561.0,0,replenish; data_gap (estimated)
2023-06-10,ATM_0108,Mubarak Al-Kabeer,5295.22,1358.4,29.15,2160.0,6138.15,0,replenish
2023-06-10,ATM_0109,Kuwait City,4394.22,800.65,15.0,1710.0,5380.21,0,replenish
2023-06-10,ATM_0110,Farwaniya,3851.7,750.59,20.0,1270.0,4418.58,0,replenish
2023-06-10,ATM_0114,Farwaniya,3978.44,595.78,0.0,620.0,4004.94,0,replenish
2023-06-10,ATM_0115,Hawalli,4167.65,1074.86,10.0,1840.0,4927.62,0,replenish
2023-06-10,ATM_0116,Kuwait City,3947.3,1037.44,17.06,2010.0,4984.34,0,replenish
2023-06-10,ATM_0117,Kuwait City,4997.87,1149.56,0.0,2490.0,6395.41,0,replenish
2023-06-10,ATM_0118,Mubarak Al-Kabeer,4345.09,799.32,5.0,760.0,4286.5,0,replenish
2023-06-10,ATM_0121,Kuwait City,6268.49,1148.52,16.43,1250.0,6416.37,0,replenish
2023-06-10,ATM_0122,Ahmadi,6525.42,1104.53,20.04,0.0,5418.63,0,
2023-06-10,ATM_0123,Kuwait City,4014.78,1123.69,18.3,1070.0,4032.59,0,replenish
2023-06-10,ATM_0125,Farwaniya,4449.75,953.92,21.89,1350.0,4866.44,0,replenish
2023-06-10,ATM_0128,Hawalli,5746.08,1461.87,10.31,0.0,4232.7,0,
2023-06-10,ATM_0130,Kuwait City,5094.96,1057.86,10.73,1530.0,5605.6,0,replenish
2023-06-10,ATM_0132,Hawalli,3465.55,691.49,11.44,1240.0,3975.62,0,replenish
2023-06-10,ATM_0133,Mubarak Al-Kabeer,3440.46,681.75,15.0,1230.0,3974.94,0,replenish
2023-06-10,ATM_0134,Kuwait City,2287.32,382.54,0.0,1440.0,3376.77,0,replenish
2023-06-10,ATM_0138,Jahra,3889.71,851.19,11.28,860.0,3956.56,0,replenish
2023-06-10,ATM_0139,Mubarak Al-Kabeer,4580.87,659.14,6.24,0.0,3967.67,0,
2023-06-10,ATM_0140,Hawalli,5015.54,1017.36,28.17,0.0,4019.14,0,
2023-06-10,ATM_0142,Farwaniya,4167.17,985.88,19.21,1960.0,5161.32,0,replenish
2023-06-10,ATM_0143,Kuwait City,5706.49,1235.34,25.08,2360.0,6914.3,0,replenish
2023-06-10,ATM_0145,Farwaniya,5526.44,782.46,17.9,730.0,5496.93,0,replenish
2023-06-10,ATM_0148,Kuwait City,7247.5,1262.91,15.66,0.0,6072.07,0,
2023-06-10,ATM_0150,Kuwait City,4853.13,1104.23,5.0,1810.0,5482.16,0,replenish
2023-06-10,ATM_0152,Kuwait City,4549.27,862.61,24.34,0.0,3716.64,0,
2023-06-10,ATM_0153,Hawalli,3008.47,488.89,6.28,0.0,2495.32,0,
2023-06-10,ATM_0154,Kuwait City,4189.11,677.12,10.0,650.0,4127.71,0,replenish
2023-06-10,ATM_0155,Ahmadi,4173.1,759.58,0.0,0.0,3456.52,0,
2023-06-10,ATM_0156,Mubarak Al-Kabeer,17469.07,800.57,6.46,0.0,16579.06,0,
2023-06-10,ATM_0157,Jahra,4566.72,1014.97,19.3,1600.0,5130.37,0,replenish
2023-06-10,ATM_0158,Jahra,4428.52,698.13,23.68,0.0,3710.67,0,
2023-06-10,ATM_0161,Kuwait City,4393.25,923.02,25.31,1500.0,5038.23,0,replenish
2023-06-10,ATM_0163,Farwaniya,5364.16,821.84,6.4,0.0,4576.01,0,
2023-06-10,ATM_0164,Kuwait City,6357.79,868.53,0.0,0.0,5433.67,0,
2023-06-10,ATM_0165,Kuwait City,3987.8,825.16,5.0,850.0,4047.66,0,replenish
2023-06-10,ATM_0166,Jahra,5715.67,842.98,10.0,0.0,4844.04,0,
2023-06-10,ATM_0167,Ahmadi,4991.89,2233.32,75.22,2440.0,5223.61,0,replenish
2023-06-10,ATM_0168,Ahmadi,5988.79,992.65,31.34,930.0,5940.56,0,replenish
2023-06-10,ATM_0170,Farwaniya,3760.2,1078.86,15.79,1080.0,3819.37,0,replenish
2023-06-10,ATM_0171,Kuwait City,4948.55,941.85,15.0,0.0,4077.38,0,
2023-06-10,ATM_0172,Kuwait City,5532.46,1058.77,0.0,2090.0,6628.87,0,replenish
2023-06-10,ATM_0173,Mubarak Al-Kabeer,3633.59,918.96,79.57,1720.0,4506.91,0,replenish; data_gap (estimated)
2023-06-10,ATM_0179,Ahmadi,4527.97,858.02,0.0,0.0,3658.65,0,
2023-06-10,ATM_0181,Farwaniya,6087.95,1453.02,16.18,1550.0,6255.86,0,replenish
2023-06-10,ATM_0184,Farwaniya,4774.72,670.36,12.75,0.0,4056.2,0,
2023-06-10,ATM_0185,Hawalli,3561.44,833.2,145.93,700.0,3611.73,0,replenish; data_gap (estimated)
2023-06-10,ATM_0186,Hawalli,4067.73,802.25,10.0,890.0,4196.63,0,replenish
2023-06-10,ATM_0187,Mubarak Al-Kabeer,3136.95,804.56,5.0,1460.0,3846.79,0,replenish
2023-06-10,ATM_0189,Hawalli,4936.68,738.2,31.91,0.0,4210.65,0,
2023-06-10,ATM_0190,Jahra,5622.37,894.24,40.15,0.0,4759.81,0,
2023-06-10,ATM_0191,Hawalli,5625.41,915.61,15.67,0.0,4761.62,0,
2023-06-10,ATM_0192,Kuwait City,3184.32,685.47,0.0,1510.0,3956.19,0,replenish
2023-06-10,ATM_0194,Hawalli,4464.0,777.6,16.32,0.0,3751.32,0,
2023-06-10,ATM_0195,Hawalli,5636.17,1019.84,29.01,0.0,4644.33,0,
2023-06-10,ATM_0196,Farwaniya,3737.92,955.06,5.0,2270.0,5118.5,0,replenish
